hr_record_id,person_id,entity_id,entity_legal_name,country_code,full_name,gender,role,role_instance,reporting_year,fixed_pay_eur,total_variable_pay_eur,total_compensation_eur,esg_bonus_weight_pct,esg_bonus_kpi_codes,esg_bonus_kpis,esg_training_required_flag,esg_training_completed_flag,esg_training_completion_date,climate_training_hours_yr,data_source,created_from
HR-EXEC-00047-2019,EXEC-00047,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Sam Rossi,male,CRO,3,2019,285897.22,120108.61,406005.83,17.1,FIN-004; ENV-005; FIN-001; FIN-003,Average PCAF data quality score; Energy cost; Financed emissions Scope 1 and 2; High-emission sector exposure,True,True,2019-09-07,15,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00047-2020,EXEC-00047,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Sam Rossi,male,CRO,3,2020,264763.22,112330.63,377093.85,31.7,FIN-004; ENV-005; FIN-001; FIN-003,Average PCAF data quality score; Energy cost; Financed emissions Scope 1 and 2; High-emission sector exposure,True,True,2020-02-22,12,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00047-2021,EXEC-00047,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Sam Rossi,male,CRO,3,2021,320461.19,113773.78,434234.96,31.3,FIN-004; ENV-005; FIN-001; FIN-003,Average PCAF data quality score; Energy cost; Financed emissions Scope 1 and 2; High-emission sector exposure,True,True,2021-12-05,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00047-2022,EXEC-00047,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Sam Rossi,male,CRO,3,2022,335171.61,145988.91,481160.53,34.9,FIN-004; ENV-005; FIN-001; FIN-003,Average PCAF data quality score; Energy cost; Financed emissions Scope 1 and 2; High-emission sector exposure,True,True,2022-03-20,20,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00047-2023,EXEC-00047,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Sam Rossi,male,CRO,3,2023,304523.71,133378.88,437902.59,33.3,FIN-004; ENV-005; FIN-001; FIN-003,Average PCAF data quality score; Energy cost; Financed emissions Scope 1 and 2; High-emission sector exposure,True,True,2023-08-13,23,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00047-2024,EXEC-00047,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Sam Rossi,male,CRO,3,2024,348752.17,129877.02,478629.19,34.1,FIN-004; ENV-005; FIN-001; FIN-003,Average PCAF data quality score; Energy cost; Financed emissions Scope 1 and 2; High-emission sector exposure,True,True,2024-08-22,16,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00048-2019,EXEC-00048,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Emma Muller,male,CSO,4,2019,308255.03,110547.58,418802.62,40.9,ENV-005; FIN-004; FIN-006; ENV-002; FIN-012,"Energy cost; Average PCAF data quality score; SBTi-aligned exposure; Scope 2 location-based emissions; Financed emissions Scope 1, 2 and 3",True,True,2019-09-02,39,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00048-2020,EXEC-00048,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Emma Muller,male,CSO,4,2020,333457.6,100449.77,433907.37,54.2,ENV-005; FIN-004; FIN-006; ENV-002; FIN-012,"Energy cost; Average PCAF data quality score; SBTi-aligned exposure; Scope 2 location-based emissions; Financed emissions Scope 1, 2 and 3",True,True,2020-08-05,47,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00048-2021,EXEC-00048,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Emma Muller,male,CSO,4,2021,286454.58,114289.46,400744.04,57.2,ENV-005; FIN-004; FIN-006; ENV-002; FIN-012,"Energy cost; Average PCAF data quality score; SBTi-aligned exposure; Scope 2 location-based emissions; Financed emissions Scope 1, 2 and 3",True,False,,48,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00048-2022,EXEC-00048,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Emma Muller,male,CSO,4,2022,299225.16,111187.35,410412.51,47.5,ENV-005; FIN-004; FIN-006; ENV-002; FIN-012,"Energy cost; Average PCAF data quality score; SBTi-aligned exposure; Scope 2 location-based emissions; Financed emissions Scope 1, 2 and 3",True,True,2022-01-02,35,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00048-2023,EXEC-00048,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Emma Muller,male,CSO,4,2023,303574.45,135280.64,438855.09,49.4,ENV-005; FIN-004; FIN-006; ENV-002; FIN-012,"Energy cost; Average PCAF data quality score; SBTi-aligned exposure; Scope 2 location-based emissions; Financed emissions Scope 1, 2 and 3",True,True,2023-01-17,65,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00048-2024,EXEC-00048,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Emma Muller,male,CSO,4,2024,304004.49,116586.19,420590.68,74.7,ENV-005; FIN-004; FIN-006; ENV-002; FIN-012,"Energy cost; Average PCAF data quality score; SBTi-aligned exposure; Scope 2 location-based emissions; Financed emissions Scope 1, 2 and 3",True,False,,51,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00049-2019,EXEC-00049,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Maya Schmidt,female,BOARD_MEMBER,5,2019,115503.65,23982.69,139486.34,7.5,ENV-004; ENV-003,Energy consumption; Total operational Scope 1 and 2 emissions,True,False,,4,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00049-2020,EXEC-00049,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Maya Schmidt,female,BOARD_MEMBER,5,2020,112692.4,25077.3,137769.7,6.8,ENV-004; ENV-003,Energy consumption; Total operational Scope 1 and 2 emissions,True,True,2020-11-16,6,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00049-2021,EXEC-00049,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Maya Schmidt,female,BOARD_MEMBER,5,2021,123379.09,26196.3,149575.39,12.5,ENV-004; ENV-003,Energy consumption; Total operational Scope 1 and 2 emissions,True,True,2021-12-17,4,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00049-2022,EXEC-00049,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Maya Schmidt,female,BOARD_MEMBER,5,2022,115698.12,26409.24,142107.36,13.1,ENV-004; ENV-003,Energy consumption; Total operational Scope 1 and 2 emissions,True,True,2022-05-23,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00049-2023,EXEC-00049,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Maya Schmidt,female,BOARD_MEMBER,5,2023,114812.54,27286.88,142099.41,16.9,ENV-004; ENV-003,Energy consumption; Total operational Scope 1 and 2 emissions,True,False,,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00049-2024,EXEC-00049,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Maya Schmidt,female,BOARD_MEMBER,5,2024,118916.33,26481.1,145397.42,17.7,ENV-004; ENV-003,Energy consumption; Total operational Scope 1 and 2 emissions,True,True,2024-04-10,11,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00050-2019,EXEC-00050,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Morgan Schmidt,male,BOARD_MEMBER,6,2019,108419.9,24813.52,133233.42,4.7,FIN-009; FIN-005,Project finance exposure; Financed emissions data coverage,True,False,,12,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00050-2020,EXEC-00050,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Morgan Schmidt,male,BOARD_MEMBER,6,2020,99741.3,26069.7,125811.0,6.5,FIN-009; FIN-005,Project finance exposure; Financed emissions data coverage,True,True,2020-11-10,4,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00050-2021,EXEC-00050,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Morgan Schmidt,male,BOARD_MEMBER,6,2021,107673.09,29756.53,137429.63,9.1,FIN-009; FIN-005,Project finance exposure; Financed emissions data coverage,True,True,2021-02-03,12,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00050-2022,EXEC-00050,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Morgan Schmidt,male,BOARD_MEMBER,6,2022,122489.67,39809.44,162299.11,15.1,FIN-009; FIN-005,Project finance exposure; Financed emissions data coverage,True,True,2022-08-20,5,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00050-2023,EXEC-00050,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Morgan Schmidt,male,BOARD_MEMBER,6,2023,112505.46,28033.9,140539.36,18.4,FIN-009; FIN-005,Project finance exposure; Financed emissions data coverage,True,True,2023-02-01,14,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00050-2024,EXEC-00050,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Morgan Schmidt,male,BOARD_MEMBER,6,2024,125609.64,30308.54,155918.18,17.8,FIN-009; FIN-005,Project finance exposure; Financed emissions data coverage,True,True,2024-04-02,5,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00051-2019,EXEC-00051,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Maya Lefevre,female,BOARD_MEMBER,7,2019,105724.68,23179.6,128904.29,3.7,FIN-010; FIN-011,Real estate exposure; Motor vehicle exposure,True,True,2019-07-22,3,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00051-2020,EXEC-00051,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Maya Lefevre,female,BOARD_MEMBER,7,2020,114732.87,24624.79,139357.66,9.2,FIN-010; FIN-011,Real estate exposure; Motor vehicle exposure,True,True,2020-09-10,7,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00051-2021,EXEC-00051,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Maya Lefevre,female,BOARD_MEMBER,7,2021,123707.85,22428.48,146136.33,14.1,FIN-010; FIN-011,Real estate exposure; Motor vehicle exposure,True,True,2021-07-25,9,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00051-2022,EXEC-00051,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Maya Lefevre,female,BOARD_MEMBER,7,2022,129290.07,27182.48,156472.55,11.9,FIN-010; FIN-011,Real estate exposure; Motor vehicle exposure,True,False,,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00051-2023,EXEC-00051,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Maya Lefevre,female,BOARD_MEMBER,7,2023,124389.51,28766.62,153156.12,13.3,FIN-010; FIN-011,Real estate exposure; Motor vehicle exposure,True,True,2023-01-09,9,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00051-2024,EXEC-00051,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Maya Lefevre,female,BOARD_MEMBER,7,2024,126259.9,33483.38,159743.28,19.2,FIN-010; FIN-011,Real estate exposure; Motor vehicle exposure,True,True,2024-08-20,16,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00052-2019,EXEC-00052,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Sam Weber,male,BOARD_MEMBER,8,2019,153600.21,33103.1,186703.31,12.2,FIN-008; ENV-005,Sovereign bond exposure; Energy cost,True,False,,11,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00052-2020,EXEC-00052,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Sam Weber,male,BOARD_MEMBER,8,2020,147569.86,30040.74,177610.59,7.3,FIN-008; ENV-005,Sovereign bond exposure; Energy cost,True,False,,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00052-2021,EXEC-00052,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Sam Weber,male,BOARD_MEMBER,8,2021,151248.39,33631.65,184880.04,10.7,FIN-008; ENV-005,Sovereign bond exposure; Energy cost,True,True,2021-09-03,9,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00052-2022,EXEC-00052,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Sam Weber,male,BOARD_MEMBER,8,2022,155787.69,32662.39,188450.08,12.7,FIN-008; ENV-005,Sovereign bond exposure; Energy cost,True,True,2022-12-09,8,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00052-2023,EXEC-00052,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Sam Weber,male,BOARD_MEMBER,8,2023,155175.56,35038.97,190214.53,16.5,FIN-008; ENV-005,Sovereign bond exposure; Energy cost,True,True,2023-02-24,8,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00052-2024,EXEC-00052,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Sam Weber,male,BOARD_MEMBER,8,2024,158739.82,30898.89,189638.71,19.0,FIN-008; ENV-005,Sovereign bond exposure; Energy cost,True,True,2024-02-27,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00053-2019,EXEC-00053,ENT-BE-008,Atlas Bank Belgium SA,BE,Maya Lefevre,male,CEO,1,2019,655695.56,210439.4,866134.96,18.0,ENV-001; ENV-002; ENV-004; FIN-003,Scope 1 emissions; Scope 2 location-based emissions; Energy consumption; High-emission sector exposure,True,True,2019-11-22,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00053-2020,EXEC-00053,ENT-BE-008,Atlas Bank Belgium SA,BE,Maya Lefevre,male,CEO,1,2020,684350.04,257826.11,942176.15,24.3,ENV-001; ENV-002; ENV-004; FIN-003,Scope 1 emissions; Scope 2 location-based emissions; Energy consumption; High-emission sector exposure,True,False,,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00053-2021,EXEC-00053,ENT-BE-008,Atlas Bank Belgium SA,BE,Maya Lefevre,male,CEO,1,2021,706431.54,309096.08,1015527.63,22.8,ENV-001; ENV-002; ENV-004; FIN-003,Scope 1 emissions; Scope 2 location-based emissions; Energy consumption; High-emission sector exposure,True,False,,14,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00053-2022,EXEC-00053,ENT-BE-008,Atlas Bank Belgium SA,BE,Maya Lefevre,male,CEO,1,2022,691876.78,262143.05,954019.82,26.0,ENV-001; ENV-002; ENV-004; FIN-003,Scope 1 emissions; Scope 2 location-based emissions; Energy consumption; High-emission sector exposure,True,True,2022-12-16,19,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00053-2023,EXEC-00053,ENT-BE-008,Atlas Bank Belgium SA,BE,Maya Lefevre,male,CEO,1,2023,806421.24,237641.8,1044063.04,31.9,ENV-001; ENV-002; ENV-004; FIN-003,Scope 1 emissions; Scope 2 location-based emissions; Energy consumption; High-emission sector exposure,True,True,2023-10-17,14,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00053-2024,EXEC-00053,ENT-BE-008,Atlas Bank Belgium SA,BE,Maya Lefevre,male,CEO,1,2024,811407.83,226332.23,1037740.06,33.1,ENV-001; ENV-002; ENV-004; FIN-003,Scope 1 emissions; Scope 2 location-based emissions; Energy consumption; High-emission sector exposure,True,False,,18,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00054-2019,EXEC-00054,ENT-BE-008,Atlas Bank Belgium SA,BE,Sam Brown,male,CFO,2,2019,670221.17,173540.79,843761.96,11.2,FIN-006; FIN-003; FIN-011,SBTi-aligned exposure; High-emission sector exposure; Motor vehicle exposure,True,False,,6,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00054-2020,EXEC-00054,ENT-BE-008,Atlas Bank Belgium SA,BE,Sam Brown,male,CFO,2,2020,681343.15,159556.98,840900.13,17.1,FIN-006; FIN-003; FIN-011,SBTi-aligned exposure; High-emission sector exposure; Motor vehicle exposure,True,True,2020-12-05,11,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00054-2021,EXEC-00054,ENT-BE-008,Atlas Bank Belgium SA,BE,Sam Brown,male,CFO,2,2021,747487.35,174007.07,921494.43,18.6,FIN-006; FIN-003; FIN-011,SBTi-aligned exposure; High-emission sector exposure; Motor vehicle exposure,True,False,,11,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00054-2022,EXEC-00054,ENT-BE-008,Atlas Bank Belgium SA,BE,Sam Brown,male,CFO,2,2022,673316.77,128224.85,801541.62,23.2,FIN-006; FIN-003; FIN-011,SBTi-aligned exposure; High-emission sector exposure; Motor vehicle exposure,True,True,2022-07-24,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00054-2023,EXEC-00054,ENT-BE-008,Atlas Bank Belgium SA,BE,Sam Brown,male,CFO,2,2023,775098.32,131847.83,906946.15,25.9,FIN-006; FIN-003; FIN-011,SBTi-aligned exposure; High-emission sector exposure; Motor vehicle exposure,True,True,2023-04-08,14,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00054-2024,EXEC-00054,ENT-BE-008,Atlas Bank Belgium SA,BE,Sam Brown,male,CFO,2,2024,808998.86,178064.05,987062.91,23.1,FIN-006; FIN-003; FIN-011,SBTi-aligned exposure; High-emission sector exposure; Motor vehicle exposure,True,True,2024-01-25,14,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00055-2019,EXEC-00055,ENT-BE-008,Atlas Bank Belgium SA,BE,Morgan Brown,male,CRO,3,2019,526078.24,182106.69,708184.93,26.1,FIN-009; FIN-011; ENV-004; FIN-010,Project finance exposure; Motor vehicle exposure; Energy consumption; Real estate exposure,True,True,2019-10-25,17,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00055-2020,EXEC-00055,ENT-BE-008,Atlas Bank Belgium SA,BE,Morgan Brown,male,CRO,3,2020,568354.21,176965.34,745319.56,27.6,FIN-009; FIN-011; ENV-004; FIN-010,Project finance exposure; Motor vehicle exposure; Energy consumption; Real estate exposure,True,False,,19,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00055-2021,EXEC-00055,ENT-BE-008,Atlas Bank Belgium SA,BE,Morgan Brown,male,CRO,3,2021,577104.8,200215.21,777320.01,32.9,FIN-009; FIN-011; ENV-004; FIN-010,Project finance exposure; Motor vehicle exposure; Energy consumption; Real estate exposure,True,True,2021-06-21,21,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00055-2022,EXEC-00055,ENT-BE-008,Atlas Bank Belgium SA,BE,Morgan Brown,male,CRO,3,2022,587629.62,185909.28,773538.91,33.6,FIN-009; FIN-011; ENV-004; FIN-010,Project finance exposure; Motor vehicle exposure; Energy consumption; Real estate exposure,True,False,,11,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00055-2023,EXEC-00055,ENT-BE-008,Atlas Bank Belgium SA,BE,Morgan Brown,male,CRO,3,2023,589987.4,190847.56,780834.96,33.3,FIN-009; FIN-011; ENV-004; FIN-010,Project finance exposure; Motor vehicle exposure; Energy consumption; Real estate exposure,True,False,,20,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00055-2024,EXEC-00055,ENT-BE-008,Atlas Bank Belgium SA,BE,Morgan Brown,male,CRO,3,2024,597900.3,245359.09,843259.39,31.8,FIN-009; FIN-011; ENV-004; FIN-010,Project finance exposure; Motor vehicle exposure; Energy consumption; Real estate exposure,True,True,2024-10-14,17,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00056-2019,EXEC-00056,ENT-BE-008,Atlas Bank Belgium SA,BE,Emma Garcia,female,BOARD_MEMBER,4,2019,82187.07,32675.11,114862.18,6.9,ENV-004; ENV-005,Energy consumption; Energy cost,True,False,,11,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00056-2020,EXEC-00056,ENT-BE-008,Atlas Bank Belgium SA,BE,Emma Garcia,female,BOARD_MEMBER,4,2020,81775.62,30801.83,112577.46,6.1,ENV-004; ENV-005,Energy consumption; Energy cost,True,True,2020-09-21,7,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00056-2021,EXEC-00056,ENT-BE-008,Atlas Bank Belgium SA,BE,Emma Garcia,female,BOARD_MEMBER,4,2021,87089.64,25762.42,112852.07,13.5,ENV-004; ENV-005,Energy consumption; Energy cost,True,True,2021-09-24,6,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00056-2022,EXEC-00056,ENT-BE-008,Atlas Bank Belgium SA,BE,Emma Garcia,female,BOARD_MEMBER,4,2022,92914.3,33022.14,125936.44,15.0,ENV-004; ENV-005,Energy consumption; Energy cost,True,True,2022-05-06,12,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00056-2023,EXEC-00056,ENT-BE-008,Atlas Bank Belgium SA,BE,Emma Garcia,female,BOARD_MEMBER,4,2023,94347.49,40181.54,134529.03,20.0,ENV-004; ENV-005,Energy consumption; Energy cost,True,True,2023-12-22,12,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00056-2024,EXEC-00056,ENT-BE-008,Atlas Bank Belgium SA,BE,Emma Garcia,female,BOARD_MEMBER,4,2024,102568.17,46913.19,149481.36,19.3,ENV-004; ENV-005,Energy consumption; Energy cost,True,True,2024-02-05,8,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00057-2019,EXEC-00057,ENT-BE-008,Atlas Bank Belgium SA,BE,Jordan Moreau,female,BOARD_MEMBER,5,2019,120494.42,19081.14,139575.56,2.7,ENV-002; FIN-009,Scope 2 location-based emissions; Project finance exposure,True,True,2019-12-02,5,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00057-2020,EXEC-00057,ENT-BE-008,Atlas Bank Belgium SA,BE,Jordan Moreau,female,BOARD_MEMBER,5,2020,117820.29,24174.92,141995.21,10.9,ENV-002; FIN-009,Scope 2 location-based emissions; Project finance exposure,True,False,,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00057-2021,EXEC-00057,ENT-BE-008,Atlas Bank Belgium SA,BE,Jordan Moreau,female,BOARD_MEMBER,5,2021,123773.68,31789.9,155563.58,8.3,ENV-002; FIN-009,Scope 2 location-based emissions; Project finance exposure,True,True,2021-06-01,17,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00057-2022,EXEC-00057,ENT-BE-008,Atlas Bank Belgium SA,BE,Jordan Moreau,female,BOARD_MEMBER,5,2022,127208.28,21485.34,148693.62,14.0,ENV-002; FIN-009,Scope 2 location-based emissions; Project finance exposure,True,True,2022-11-24,15,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00057-2023,EXEC-00057,ENT-BE-008,Atlas Bank Belgium SA,BE,Jordan Moreau,female,BOARD_MEMBER,5,2023,136043.69,21167.05,157210.73,14.6,ENV-002; FIN-009,Scope 2 location-based emissions; Project finance exposure,True,True,2023-02-01,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00057-2024,EXEC-00057,ENT-BE-008,Atlas Bank Belgium SA,BE,Jordan Moreau,female,BOARD_MEMBER,5,2024,129466.66,29317.2,158783.87,20.9,ENV-002; FIN-009,Scope 2 location-based emissions; Project finance exposure,True,True,2024-12-23,9,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00058-2019,EXEC-00058,ENT-BE-008,Atlas Bank Belgium SA,BE,Lea Dubois,female,BOARD_MEMBER,6,2019,86110.69,18543.7,104654.39,6.5,FIN-012; FIN-007,"Financed emissions Scope 1, 2 and 3; High transition risk exposure",True,False,,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00058-2020,EXEC-00058,ENT-BE-008,Atlas Bank Belgium SA,BE,Lea Dubois,female,BOARD_MEMBER,6,2020,92513.42,23414.5,115927.91,6.2,FIN-012; FIN-007,"Financed emissions Scope 1, 2 and 3; High transition risk exposure",True,False,,5,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00058-2021,EXEC-00058,ENT-BE-008,Atlas Bank Belgium SA,BE,Lea Dubois,female,BOARD_MEMBER,6,2021,96632.84,24758.8,121391.64,10.3,FIN-012; FIN-007,"Financed emissions Scope 1, 2 and 3; High transition risk exposure",True,True,2021-06-18,4,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00058-2022,EXEC-00058,ENT-BE-008,Atlas Bank Belgium SA,BE,Lea Dubois,female,BOARD_MEMBER,6,2022,100343.8,24122.88,124466.68,16.1,FIN-012; FIN-007,"Financed emissions Scope 1, 2 and 3; High transition risk exposure",True,True,2022-09-12,6,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
